#Teff logg M_div_H F218W F255W F300W F336W F439W F450W F555W F606W F622W F675W F791W F814W F850LP
19000.0 1.0 -0.5 -0.422251 -0.378302 -0.581923 -0.757222 -2.025930 -2.007656 -2.080746 -2.087404 -2.094383 -2.103272 -2.137575 -2.147218 -2.218615
19000.0 1.5 -0.5 -0.422251 -0.378302 -0.581923 -0.757222 -2.025930 -2.007656 -2.080746 -2.087404 -2.094383 -2.103272 -2.137575 -2.147218 -2.218615
19000.0 2.0 -0.5 -0.422251 -0.378302 -0.581923 -0.757222 -2.025930 -2.007656 -2.080746 -2.087404 -2.094383 -2.103272 -2.137575 -2.147218 -2.218615
19000.0 2.5 -0.5 -0.422251 -0.378302 -0.581923 -0.757222 -2.025930 -2.007656 -2.080746 -2.087404 -2.094383 -2.103272 -2.137575 -2.147218 -2.218615
19000.0 3.0 -0.5 -0.488382 -0.481860 -0.688456 -0.866421 -2.026114 -2.015969 -2.100056 -2.114072 -2.124635 -2.138419 -2.176574 -2.185484 -2.252976
19000.0 3.5 -0.5 -0.538363 -0.551436 -0.756047 -0.931083 -2.043090 -2.036646 -2.120181 -2.136355 -2.147751 -2.162832 -2.201192 -2.209952 -2.277976
19000.0 4.0 -0.5 -0.569540 -0.594825 -0.797686 -0.969940 -2.060787 -2.056182 -2.134675 -2.151637 -2.163124 -2.178797 -2.216792 -2.225724 -2.296689
19000.0 4.5 -0.5 -0.584706 -0.619070 -0.821366 -0.991902 -2.076327 -2.072558 -2.143660 -2.161006 -2.172327 -2.188538 -2.225964 -2.235313 -2.310713
19000.0 5.0 -0.5 -0.588665 -0.630600 -0.833361 -1.003155 -2.090413 -2.086746 -2.148730 -2.166350 -2.177384 -2.194239 -2.230796 -2.240758 -2.321385
19000.0 5.5 -0.5 -0.588665 -0.630600 -0.833361 -1.003155 -2.090413 -2.086746 -2.148730 -2.166350 -2.177384 -2.194239 -2.230796 -2.240758 -2.321385
19000.0 6.0 -0.5 -0.660382 -0.706164 -0.929595 -1.108518 -2.168145 -2.163186 -2.202941 -2.221101 -2.231212 -2.249527 -2.280677 -2.291353 -2.372881
19000.0 6.5 -0.5 -0.631747 -0.683529 -0.909133 -1.090291 -2.174643 -2.166630 -2.193211 -2.212143 -2.221952 -2.241975 -2.271069 -2.282439 -2.369014
19000.0 7.0 -0.5 -0.599318 -0.655612 -0.884613 -1.068275 -2.183508 -2.170578 -2.182159 -2.201832 -2.211288 -2.233339 -2.259518 -2.271468 -2.362579
19000.0 7.5 -0.5 -0.562157 -0.623355 -0.856025 -1.042753 -2.195047 -2.175337 -2.170151 -2.190360 -2.199331 -2.223878 -2.246120 -2.258425 -2.353573
19000.0 8.0 -0.5 -0.520877 -0.586418 -0.823468 -1.013444 -2.209133 -2.180732 -2.157301 -2.177828 -2.186267 -2.213890 -2.230708 -2.243316 -2.341982
19000.0 8.5 -0.5 -0.472129 -0.544669 -0.786207 -0.979948 -2.224355 -2.186668 -2.143919 -2.164231 -2.172145 -2.203331 -2.212924 -2.225881 -2.327964
19000.0 9.0 -0.5 -0.419364 -0.498512 -0.744461 -0.942488 -2.239374 -2.192791 -2.130360 -2.149883 -2.157353 -2.193173 -2.193143 -2.206322 -2.311304
19000.0 9.5 -0.5 -0.361829 -0.447472 -0.698088 -0.900258 -2.251200 -2.198141 -2.117316 -2.134816 -2.141855 -2.182720 -2.170290 -2.183669 -2.290682
20000.0 -4.0 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 -3.0 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 -2.0 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 -1.5 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 -1.0 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 -0.5 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 0.0 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 0.5 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 1.0 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 1.5 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 2.0 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 2.5 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 3.0 -0.5 -0.501412 -0.502280 -0.724683 -0.915249 -2.139093 -2.129207 -2.219536 -2.236064 -2.248045 -2.264177 -2.307555 -2.317199 -2.392139
20000.0 3.5 -0.5 -0.555897 -0.579110 -0.800963 -0.989947 -2.159243 -2.153585 -2.244649 -2.263870 -2.276972 -2.294742 -2.338563 -2.347999 -2.422844
20000.0 4.0 -0.5 -0.591402 -0.628542 -0.848969 -1.035397 -2.179932 -2.176341 -2.262907 -2.282991 -2.296230 -2.314583 -2.357908 -2.367469 -2.444668
20000.0 4.5 -0.5 -0.610610 -0.657795 -0.877527 -1.062159 -2.198008 -2.195324 -2.274764 -2.295189 -2.308245 -2.327057 -2.369662 -2.379593 -2.460703
20000.0 5.0 -0.5 -0.617732 -0.672476 -0.891599 -1.074808 -2.209992 -2.207389 -2.277749 -2.298322 -2.311040 -2.330355 -2.371858 -2.382331 -2.468009
20000.0 5.5 -0.5 -0.617732 -0.672476 -0.891599 -1.074808 -2.209992 -2.207389 -2.277749 -2.298322 -2.311040 -2.330355 -2.371858 -2.382331 -2.468009
20000.0 6.0 -0.5 -0.693098 -0.756013 -0.991127 -1.181289 -2.291689 -2.288002 -2.337428 -2.358414 -2.370112 -2.390800 -2.426804 -2.437901 -2.524214
20000.0 6.5 -0.5 -0.667046 -0.734578 -0.972065 -1.164542 -2.297800 -2.291182 -2.328156 -2.349880 -2.361308 -2.383522 -2.417652 -2.429392 -2.520328
20000.0 7.0 -0.5 -0.636300 -0.708158 -0.948816 -1.143688 -2.305753 -2.294557 -2.317428 -2.339881 -2.350957 -2.375151 -2.406491 -2.418778 -2.513856
20000.0 7.5 -0.5 -0.600867 -0.677471 -0.921543 -1.119295 -2.316099 -2.298459 -2.305610 -2.328642 -2.339268 -2.365792 -2.393427 -2.406087 -2.504956
20000.0 8.0 -0.5 -0.560647 -0.642615 -0.890428 -1.091479 -2.328430 -2.302811 -2.292957 -2.316310 -2.326451 -2.355900 -2.378502 -2.391416 -2.493540
20000.0 8.5 -0.5 -0.516675 -0.602442 -0.855132 -1.059609 -2.341735 -2.307407 -2.279623 -2.302893 -2.312525 -2.345434 -2.361257 -2.374467 -2.479808
20000.0 9.0 -0.5 -0.464773 -0.558563 -0.815308 -1.023696 -2.354254 -2.311811 -2.265877 -2.288529 -2.297739 -2.335014 -2.341943 -2.355386 -2.463479
20000.0 9.5 -0.5 -0.407779 -0.509946 -0.771173 -0.984602 -2.364583 -2.316093 -2.252469 -2.273631 -2.282532 -2.325114 -2.320538 -2.334192 -2.444808
25000.0 -4.0 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 -3.0 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 -2.0 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 -1.5 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 -1.0 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 -0.5 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 0.0 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 0.5 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 1.0 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 1.5 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 2.0 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 2.5 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 3.0 -0.5 -0.590639 -0.643987 -0.918894 -1.152802 -2.620714 -2.611716 -2.726118 -2.750659 -2.767179 -2.790785 -2.850758 -2.863154 -2.965490
25000.0 3.5 -0.5 -0.661870 -0.731823 -1.011772 -1.248625 -2.650474 -2.646276 -2.764877 -2.793924 -2.812724 -2.839198 -2.901698 -2.913811 -3.015347
25000.0 4.0 -0.5 -0.713785 -0.795310 -1.075804 -1.312658 -2.679729 -2.678386 -2.795536 -2.826705 -2.846353 -2.874464 -2.938087 -2.950208 -3.053036
25000.0 4.5 -0.5 -0.748046 -0.841476 -1.122923 -1.360132 -2.706836 -2.707417 -2.820516 -2.853026 -2.873051 -2.902352 -2.966206 -2.978523 -3.083636
25000.0 5.0 -0.5 -0.767817 -0.872498 -1.155146 -1.392745 -2.730669 -2.732147 -2.838886 -2.872155 -2.892196 -2.922337 -2.985577 -2.998249 -3.106205
25000.0 5.5 -0.5 -0.767817 -0.872498 -1.155146 -1.392745 -2.730669 -2.732147 -2.838886 -2.872155 -2.892196 -2.922337 -2.985577 -2.998249 -3.106205
25000.0 6.0 -0.5 -0.860752 -0.990485 -1.274578 -1.512113 -2.817623 -2.819157 -2.909174 -2.942537 -2.961309 -2.992096 -3.049069 -3.061970 -3.168111
25000.0 6.5 -0.5 -0.842477 -0.974060 -1.260603 -1.499749 -2.822258 -2.821414 -2.901763 -2.935751 -2.954294 -2.986324 -3.041719 -3.055054 -3.164405
25000.0 7.0 -0.5 -0.817364 -0.953683 -1.242073 -1.482931 -2.827474 -2.823038 -2.892698 -2.927168 -2.945416 -2.979037 -3.032251 -3.045866 -3.158236
25000.0 7.5 -0.5 -0.787641 -0.928848 -1.219367 -1.462936 -2.833445 -2.824005 -2.881654 -2.916885 -2.934749 -2.970375 -3.020575 -3.034483 -3.149525
25000.0 8.0 -0.5 -0.753811 -0.899431 -1.192836 -1.439085 -2.839711 -2.824380 -2.869415 -2.905126 -2.922585 -2.960614 -3.006858 -3.020947 -3.138521
25000.0 8.5 -0.5 -0.715509 -0.866059 -1.162588 -1.411796 -2.845415 -2.824132 -2.856206 -2.892081 -2.909134 -2.950100 -2.991032 -3.005326 -3.125172
25000.0 9.0 -0.5 -0.672638 -0.828538 -1.128507 -1.381032 -2.849712 -2.822949 -2.842129 -2.877800 -2.894466 -2.939015 -2.973035 -2.987559 -3.109806
25000.0 9.5 -0.5 -0.625965 -0.786368 -1.090489 -1.346427 -2.850373 -2.820191 -2.827357 -2.862264 -2.878658 -2.927573 -2.952747 -2.967417 -3.091778
30000.0 -4.0 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 -3.0 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 -2.0 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 -1.5 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 -1.0 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 -0.5 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 0.0 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 0.5 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 1.0 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 1.5 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 2.0 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 2.5 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 3.0 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 3.5 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 4.0 -0.5 -0.817156 -0.957013 -1.275176 -1.548380 -3.056796 -3.058510 -3.201451 -3.241855 -3.266673 -3.303208 -3.382539 -3.396324 -3.516943
30000.0 4.5 -0.5 -0.861901 -1.009363 -1.329778 -1.603373 -3.092954 -3.096055 -3.235262 -3.276652 -3.301836 -3.338933 -3.417779 -3.431695 -3.553509
30000.0 5.0 -0.5 -0.890777 -1.042297 -1.363023 -1.635936 -3.118685 -3.122261 -3.255990 -3.297732 -3.322835 -3.360299 -3.438335 -3.452517 -3.576152
30000.0 5.5 -0.5 -0.890777 -1.042297 -1.363023 -1.635936 -3.118685 -3.122261 -3.255990 -3.297732 -3.322835 -3.360299 -3.438335 -3.452517 -3.576152
30000.0 6.0 -0.5 -0.978375 -1.149010 -1.466132 -1.737157 -3.192420 -3.196756 -3.319548 -3.362281 -3.386617 -3.425164 -3.499219 -3.513492 -3.635466
30000.0 6.5 -0.5 -0.965988 -1.138779 -1.457132 -1.729032 -3.196586 -3.199157 -3.314672 -3.357828 -3.381906 -3.421376 -3.493969 -3.508518 -3.632581
30000.0 7.0 -0.5 -0.948213 -1.124992 -1.443961 -1.716978 -3.200434 -3.200253 -3.307768 -3.351349 -3.375077 -3.415750 -3.486351 -3.501070 -3.627083
30000.0 7.5 -0.5 -0.929206 -1.106176 -1.427222 -1.701452 -3.203741 -3.200051 -3.299057 -3.342979 -3.366285 -3.408264 -3.476334 -3.491185 -3.618906
30000.0 8.0 -0.5 -0.905538 -1.084692 -1.407220 -1.682874 -3.206548 -3.198949 -3.289140 -3.333312 -3.356081 -3.399806 -3.464448 -3.479419 -3.608796
30000.0 8.5 -0.5 -0.878075 -1.060789 -1.384439 -1.661504 -3.208302 -3.196999 -3.278541 -3.322721 -3.344901 -3.390557 -3.450825 -3.465916 -3.596749
30000.0 9.0 -0.5 -0.849665 -1.033557 -1.359361 -1.638304 -3.208268 -3.194213 -3.267680 -3.311501 -3.333038 -3.380905 -3.435450 -3.450770 -3.583015
30000.0 9.5 -0.5 -0.818148 -1.004550 -1.332122 -1.612885 -3.205574 -3.190634 -3.257266 -3.300185 -3.321035 -3.371221 -3.418794 -3.434165 -3.567735
35000.0 -4.0 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 -3.0 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 -2.0 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 -1.5 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 -1.0 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 -0.5 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 0.0 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 0.5 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 1.0 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 1.5 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 2.0 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 2.5 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 3.0 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 3.5 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 4.0 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 4.5 -0.5 -1.021891 -1.192285 -1.524870 -1.813802 -3.402982 -3.407021 -3.563619 -3.608708 -3.635750 -3.676920 -3.764788 -3.779724 -3.911840
35000.0 5.0 -0.5 -1.029939 -1.211360 -1.549580 -1.842897 -3.423944 -3.429303 -3.584116 -3.631413 -3.659683 -3.702453 -3.791113 -3.806266 -3.940309
35000.0 5.5 -0.5 -1.029939 -1.211360 -1.549580 -1.842897 -3.423944 -3.429303 -3.584116 -3.631413 -3.659683 -3.702453 -3.791113 -3.806266 -3.940309
35000.0 6.0 -0.5 -1.162462 -1.349018 -1.678762 -1.963758 -3.519752 -3.524259 -3.667481 -3.713838 -3.740696 -3.782102 -3.864560 -3.879500 -4.009217
35000.0 6.5 -0.5 -1.160261 -1.349300 -1.679717 -1.965572 -3.527936 -3.531196 -3.669325 -3.716021 -3.742704 -3.784727 -3.866139 -3.881292 -4.012234
35000.0 7.0 -0.5 -1.154728 -1.344730 -1.676227 -1.962566 -3.534572 -3.535964 -3.668388 -3.715377 -3.741766 -3.784676 -3.864599 -3.879802 -4.011861
35000.0 7.5 -0.5 -1.145982 -1.337451 -1.669815 -1.956918 -3.540636 -3.539575 -3.665942 -3.713175 -3.739219 -3.783021 -3.860927 -3.876215 -4.009333
35000.0 8.0 -0.5 -1.135840 -1.327535 -1.661265 -1.949360 -3.545944 -3.542462 -3.662553 -3.709887 -3.735490 -3.780621 -3.855793 -3.871174 -4.005243
35000.0 8.5 -0.5 -1.122096 -1.316530 -1.650741 -1.939610 -3.550541 -3.544816 -3.658720 -3.706093 -3.731161 -3.777517 -3.849437 -3.864848 -3.999788
35000.0 9.0 -0.5 -1.109061 -1.303787 -1.639454 -1.929468 -3.554259 -3.547131 -3.655228 -3.702310 -3.726838 -3.774745 -3.842391 -3.857865 -3.993746
35000.0 9.5 -0.5 -1.092445 -1.288926 -1.625737 -1.916904 -3.555943 -3.548486 -3.651633 -3.698077 -3.722036 -3.771875 -3.833838 -3.849399 -3.986035
40000.0 -4.0 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 -3.0 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 -2.0 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 -1.5 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 -1.0 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 -0.5 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 0.0 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 0.5 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 1.0 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 1.5 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 2.0 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 2.5 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 3.0 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 3.5 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 4.0 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 4.5 -0.5 -1.326761 -1.504389 -1.839450 -2.131857 -3.767448 -3.771459 -3.934692 -3.978097 -4.003531 -4.043334 -4.130655 -4.145866 -4.278924
40000.0 5.0 -0.5 -1.308607 -1.493901 -1.833618 -2.129994 -3.763717 -3.768558 -3.931688 -3.977423 -4.004466 -4.046154 -4.135362 -4.150785 -4.286200
40000.0 5.5 -0.5 -1.308607 -1.493901 -1.833618 -2.129994 -3.763717 -3.768558 -3.931688 -3.977423 -4.004466 -4.046154 -4.135362 -4.150785 -4.286200
40000.0 6.0 -0.5 -1.455809 -1.652289 -1.990773 -2.284571 -3.887136 -3.892155 -4.046678 -4.095203 -4.123551 -4.166496 -4.253176 -4.268414 -4.401428
40000.0 6.5 -0.5 -1.458303 -1.656484 -1.995758 -2.290167 -3.897054 -3.901127 -4.051666 -4.100529 -4.128760 -4.172182 -4.258125 -4.273477 -4.407358
40000.0 7.0 -0.5 -1.457761 -1.657308 -1.997260 -2.292209 -3.905852 -3.908463 -4.054575 -4.103538 -4.131520 -4.175660 -4.260409 -4.275781 -4.410503
40000.0 7.5 -0.5 -1.454288 -1.656230 -1.996330 -2.291662 -3.913900 -3.914684 -4.055780 -4.105091 -4.132771 -4.177699 -4.260778 -4.276192 -4.411767
40000.0 8.0 -0.5 -1.449756 -1.652847 -1.993586 -2.289494 -3.921243 -3.920210 -4.056250 -4.105649 -4.132917 -4.178875 -4.259753 -4.275286 -4.411504
40000.0 8.5 -0.5 -1.443559 -1.647788 -1.989230 -2.285826 -3.927815 -3.925229 -4.056273 -4.105667 -4.132486 -4.179383 -4.257596 -4.273134 -4.410118
40000.0 9.0 -0.5 -1.436727 -1.640951 -1.983627 -2.281127 -3.933411 -3.929828 -4.056201 -4.105360 -4.131692 -4.180210 -4.254514 -4.270172 -4.407783
40000.0 9.5 -0.5 -1.427693 -1.633210 -1.976719 -2.275070 -3.937736 -3.934109 -4.056474 -4.105110 -4.130955 -4.181038 -4.250654 -4.266369 -4.404543
45000.0 -4.0 -0.5 -1.644728 -1.833348 -2.173362 -2.471317 -4.132126 -4.137380 -4.307242 -4.351213 -4.376136 -4.416660 -4.505589 -4.521025 -4.655776
45000.0 -3.0 -0.5 -1.644728 -1.833348 -2.173362 -2.471317 -4.132126 -4.137380 -4.307242 -4.351213 -4.376136 -4.416660 -4.505589 -4.521025 -4.655776
45000.0 -2.0 -0.5 -1.644728 -1.833348 -2.173362 -2.471317 -4.132126 -4.137380 -4.307242 -4.351213 -4.376136 -4.416660 -4.505589 -4.521025 -4.655776
